operator,id,date,date_raw,username,title,full_text,company_reply,is_resolved,satisfaction,description_preview,keywords,view_count,upvote_count,url,banka_key,banka_label,ay_str,kelime_sayisi
VakifBank,31374657,2025-01-21,21 Ocak 2025 19:39,Serhan,"VakıfBank Bilgim, Onayım Ve İznim Olmadan 2250 TL Tutarında Harcama Yapılmıştır","19.08.2024 tarihinde VakıfBank kredi kartım ile bilgim dışında 2 adet harcama yapılmıştır. İlgili bankadan yapılan işlem için bildirim gelmemiş olmasına rağmen yapılacak işlemler için limitiniz yetersiz uyarısı aldığımdan tesadüfen kartıma da baktığımda 50.040 TL ve 55.000 TL 2 adet işlemin provizyo
...","VakıfBank 21 Ocak 2025 19:39    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti Serhan 21 Ocak 2025 23:35 Lütfen yapmanız gereken şey en son yapılan işlemleri iptal etmeniz. Çünkü bunlar dolandırıcı. Yapılan işlemlere lütfen bloke koyun karşı tarafa aktarılmasın.",Çözüldü,1.0,"20.01.2025 tarihinde saat 23.30 ile 00.00 arasında VakıfBank'a kayıtlı son 4 hanesi 8625 olan kredi kartımdan Şok Yıldız holding İstanbul adlı firmadan bilgim, onayım ve iznim olmadan 2250 TL tutarında harcama yapılmıştır. Saat 22.05 sularında sonu 0501... 2455 olan telefon numarası üzerinden bankan...",#Kredi Kartı,5191.0,,https://www.sikayetvar.com/vakifbank/vakifbank-bilgim-onayim-ve-iznim-olmadan-2250-tl-tutarinda-harcama-yapilmistir,VakifBank,VakıfBank,2025-01,42
VakifBank,31375215,2025-01-21,21 Ocak 2025 20:42,Bahadır,Döviz Harcamalarındaki Kur Farkı Mağduriyeti,"29.07.2024 tarihinde 28.75 dolar ve 02.08.2024 tarihinde 608.25 dolar yurt dışı harcamalarımı VakıfBank ekspres kart kredi kartımla gerçekleştirdim. Harcamalar işlemlerde USD olarak görünüyordu, fakat ekstre kesildiğinde bu harcamaların tl’ye çevrileceğini düşündüğüm için bankayla görüşmeye gerek du
...
2
Yorum","VakıfBank 21 Ocak 2025 20:42    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti",Çözülmedi,,"Yurt dışı harcamalarımı VakıfBank kredi kartımla gerçekleştirdim. Harcamalar işlemlerde USD olarak görünüyordu, fakat ekstre kesildiğinde bu harcamaların tl’ye çevrileceğini düşündüğüm için bankayla görüşmeye gerek duymadım. Zira yurt dışında başka bankaların kredi kartlarını da kullanmışlığım var v...",#Döviz,9776.0,,https://www.sikayetvar.com/vakifbank/doviz-harcamalarindaki-kur-farki-magduriyeti,VakifBank,VakıfBank,2025-01,39
VakifBank,31375803,2025-01-21,21 Ocak 2025 21:38,Mehmet,VakıfBank'tan Yasal Olmayan Maaş Kesintisi,"VakıfBank maaş müşterisiyim. VakıfBank, hesabıma yatan maaşımı anında benden izin almadan 'otomatik kesinti' adı altında kesti. Haciz ve kanunları hiçe sayarak tüm parayı aldı. Ek ödemeleri de 'otomatik tahsilat' adı altında el koymaktadır. Gecikmedeki kredilerime talimatım veya herhangi bir icra da
...
1
Destek
1
Yorum","VakıfBank 21 Ocak 2025 21:39    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti Mehmet 21 Ocak 2025 21:46 Ek olarak ekran görüntüsü sunulmuştur tarafınıza",Çözüldü,1.0,"VakıfBank maaş müşterisiyim. Maaşımda yasal olarak kesilen 1/4 oranında yasal hacizim vardır. VakıfBank, maaşımdaki haczi ve kanunları hiçe sayarak hacizden kalan maaşımın kalan kısmını ve ek ödemeleri 'otomatik tahsilat' adı altında el koymaktadır. Gecikmedeki kredilerime talimatım veya herhangi bi...",#Hesap,4339.0,,https://www.sikayetvar.com/vakifbank/vakifbanktan-yasal-olmayan-maas-kesintisi,VakifBank,VakıfBank,2025-01,46
VakifBank,31375931,2025-01-21,21 Ocak 2025 21:53,Nur,,,,Çözülmedi,,"Sonu 6540 ile biten VakıfBank World kredi kartıma 02.01.2025 tarihinde yansıtılan 469 TL yıllık kart aidatının, aşağıda belirtilen kanun hükümleri gereği ve ekstra hiçbir şarta bağlanmaksızın iptal edilip tarafıma iade edilmesini istiyorum. Tüketici Kanunu 28 Mayıs 2014 31. Madde 3. Fıkra: Kart çıka...",#Kredi Kartı,623.0,1.0,,VakifBank,VakıfBank,2025-01,0
VakifBank,31376339,2025-01-21,21 Ocak 2025 22:35,Ramazan,,,,Çözülmedi,,Daha önce sorun olmamasına rağmen 2025 Ocak ayı itibari ile VakıfBank kredi kartının mobil ödemesi çalışmıyor. Başka poslarda sorun yok. Ancak Migros poslarında bu sorun var. Kredi kartı yanınızda değilse ödeme yapmıyorsunuz. Acilen sorunun düzeltilmesini istiyorum.,#NFC,1258.0,1.0,,VakifBank,VakıfBank,2025-01,0
VakifBank,31377202,2025-01-22,22 Ocak 2025 00:18,Büsra,,,,Çözülmedi,,"Sonu 1891 ile biten VakıfBank World kredi kartıma 19.01.2025 tarihinde yansıtılan 469 TL yıllık kart aidatının, aşağıda belirtilen kanun hükümleri ger...",#Kredi Kartı,629.0,1.0,,VakifBank,VakıfBank,2025-01,0
VakifBank,31377657,2025-01-22,22 Ocak 2025 01:27,Emre,,,,Çözülmedi,,Av. Ensaröge Hukuk Bürosu tarafından VakıfBank kredi kartı borcumla ilgili bana şahsıma ulaşmalarına rağmen 1. derece akrabalarım aranarak borcumla il...,#İcra Borcu Ödeme,1169.0,1.0,,VakifBank,VakıfBank,2025-01,0
VakifBank,31379959,2025-01-22,22 Ocak 2025 12:14,Mahmut,,,,Çözülmedi,,"VakıfBank, usulsüz bloke işlemi yapmıştır. TR25**************************78 IBAN numaralı, 007288456830 müşteri numaralı emekli maaş hesabıma, kredi kartımın dönem gecikmesinden dolayı usulsüz bir bloke işlemi uygulanmıştır. Yargıtay kararlarına göre bu uygulama usulsüz olup, VakıfBank usulsüz işlem...",#Hesap,434.0,0.0,,VakifBank,VakıfBank,2025-01,0
VakifBank,31380108,2025-01-22,22 Ocak 2025 12:21,Ahmet,,,,Çözülmedi,,VakıfBank click kart kampanyası vardı 25 bin tl 3 taksitli faizsiz kredi diye. Karta başvurdum geldi. Taksitli nakit avans çekmeye çalıştığımda masraf...,#Click Kart,6256.0,1.0,,VakifBank,VakıfBank,2025-01,0
VakifBank,31380728,2025-01-22,22 Ocak 2025 13:17,Umur,,,,Çözülmedi,,"06.01.2025 saat 20:00 -21:30 saatleri arası Halkbank Gültepe, Yeşilce CD. 6/b, 34410 Kağıthane'de bulunan ATM üzerinden VakıfBank Galatasaray Bankomat kartım ile VakıfBank bankomat hesabıma 15.000-tl para yatırmak için işlem yaparken ATM hata verdi ve kapandı, ekranda paranıza el konulmuştur. Para t...",#Para Yatırma,1265.0,1.0,,VakifBank,VakıfBank,2025-01,0
VakifBank,31380759,2025-01-22,22 Ocak 2025 13:26,Kadir,,,,Çözülmedi,,"VakıfBank yatırım hesabı açmak istedim, mobil uygulamadan açma işlemleri sırasında borsa tanışma kampanyası seçeneği çıktı ve hisse alım satım işlemle...",#Yatırım Hesabı,6429.0,0.0,,VakifBank,VakıfBank,2025-01,0
VakifBank,31381386,2025-01-22,22 Ocak 2025 14:14,Sahin,OYAK Garantörlüğündeki Kredi Limitim Neden Kullanılamıyor?,"OYAK VakıfBank kaynaklı borç verme hizmeti kapsamında tarafıma tanımlanmış olan limitim OYAK tarafından artırılmış olmasına rağmen bankanız tarafından bana kullandırılmamaktadır. Bu kredili limit hesabım OYAK garantörlüğündeki ve bankanıza herhangi bir risk oluşturmamaktadır. Bu duruma en kısa süre
...","VakıfBank 22 Ocak 2025 14:14    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti",Çözüldü,1.0,OYAK VakıfBank kaynaklı borç verme hizmeti kapsamında tarafıma tanımlanmış olan limitim OYAK tarafından artırılmış olmasına rağmen bankanız tarafından bana kullandırılmamaktadır. Bu kredili limit hesabım OYAK garantörlüğündeki ve bankanıza herhangi bir risk oluşturmamaktadır. Bu duruma en kısa süred...,#Ek Hesap,12772.0,,https://www.sikayetvar.com/vakifbank/oyak-garantorlugundeki-kredi-limitim-neden-kullanilamiyor,VakifBank,VakıfBank,2025-01,38
VakifBank,31381623,2025-01-22,22 Ocak 2025 14:29,Mustafa,,,,Çözülmedi,,Ben VakıfBank'tan kullanmış olduğum ek hesabımı yapılandırdım. 24 ayın ilk taksitini de ödedim ama buna rağmen bugün avukatlıktan aradılar. '12.800 TL ödemezseniz borcunuz 80.000 TL'ye çıkar' dediler. Lütfen bir an önce bana yardımcı olun. Yapılandırma yaptığım alacak nasıl icraya sevk edilir? Gerek...,#Ek Hesap,7547.0,1.0,,VakifBank,VakıfBank,2025-01,0
VakifBank,31381656,2025-01-22,22 Ocak 2025 14:39,Emirhan,,,,Çözülmedi,,"Merhaba, benim kredi, KMH, ve kredi kartı BDDK'nın çıkarmış olduğu 60 ay yapılandırma hakkından kullanmak istedim. Bunun için şubeye gittiğimde 12 ay yapabiliriz dediler. Maaş müşterisiyim ve kredi ödemeleri ve kredi kartı borcumun ödemesi maaşımdan yüksek olduğu için ödeyemiyorum. İcra gelsin istem...",#Kredi,10492.0,1.0,,VakifBank,VakıfBank,2025-01,0
VakifBank,31383483,2025-01-22,22 Ocak 2025 17:04,Halil,,,,Çözülmedi,,,,3223.0,0.0,,VakifBank,VakıfBank,2025-01,0
VakifBank,31385015,2025-01-22,22 Ocak 2025 19:39,Emre,Numara Güncelleme Sorunu: Onay Kodları Eski Numaraya Gidiyor,"Telefon numaramı bir türlü güncelleyemiyorum. Eski telefon numaramı değiştirmek istiyorum. Bir türlü yapılmadı. Müşteri hizmetlerini aradığımda, ticari hesap olduğu için kendi şubenize gitmeniz gerekiyor diye bir dönüş alıyorum. Şehir dışındayım ve şubeme gidemem. Bankaya gidecek bir vaktim olmuyor.
...","VakıfBank 22 Ocak 2025 19:39    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti Emre 26 Ocak 2025 12:21 Ya siz insanların aklıyla dalgamı geçiyorsunuz? Dediğiniz gibi ne ATM'lerden ne uygulamadan olmuyor diyorum hata veriyor NFC yoluyla bile hala daha inatla aynı şeyleri söylemeye devam ediyorsunuz ya bankaya gidecek sağlığım yok diyorum neyini anlamıyorsunuz hala daha",Çözülmedi,1.0,Telefon numaramı değiştirdiğim için internet alışverişi için gelmesi gereken onay kodu mesajları eski numarama geliyor. Müşteri hizmetleri biz yapamıyoruz diyor. ATM dem hata veriyor. Sms kodu gelmiyor. Mobil bankacılıkta aynı şekilde hata veriyor. Şu kadar basit bir işlemi bile nasıl halledemiyorsu...,#Numara Güncelleme,6103.0,,https://www.sikayetvar.com/vakifbank/numara-guncelleme-sorunu-onay-kodlari-eski-numaraya-gidiyor,VakifBank,VakıfBank,2025-01,39
VakifBank,31386305,2025-01-22,22 Ocak 2025 22:00,Eyüp,,,,Çözülmedi,,"BDDK'nın 26/09/2024 tarihli ve 10972 Sayılı Kararı kapsamında, kullandığım taksitli ek hesap borcumu yapılandırmak istiyorum. VakıfBank'ın maaş müşterisiyim. Aylık 60bin tl taksit ödemem var, maaşımın tamamı ödemeye gidiyor, yaşamımı sürdürmek için para kalmıyor. Sürekli ek hesap borcum artıyor. Bu...",#Ek Hesap,12038.0,0.0,,VakifBank,VakıfBank,2025-01,0
VakifBank,31386541,2025-01-22,22 Ocak 2025 22:28,Şükrü,VakıfBank Reserve Kart Başvuru Sürecinde İletişim Sorunu,"VakıfBank müşterisi olarak, Reserve Card kredi kartı ile ilgili bilgi almak ve başvuru yapmak istemekteyim. Ancak, yaşadığım süreçte karşılaştığım zorluklar nedeniyle şikayetimi sizlere iletmek durumundayım. Öncelikle, VakıfBank'ın internet sitesinde Reserve Card kredi kartını gördüm fakat nasıl ba
...","VakıfBank 22 Ocak 2025 22:28    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti",Çözüldü,4.0,"VakıfBank reserve kredi kartı başvurusu için 444 0724 numaralı VakıfBank müşteri hizmetlerini arayarak bilgi almak istedim. Müşteri hizmetleriniz tarafından şubeyle iletişime geçmem gerektiği, başvuru işlemlerinin şube aracılığıyla yapılacağı bildirildi. Daha önce şubeye gittim, ancak şube çalışanla...",#Kredi Kartı,18667.0,,https://www.sikayetvar.com/vakifbank/vakifbank-reserve-kart-basvuru-surecinde-iletisim-sorunu,VakifBank,VakıfBank,2025-01,38
VakifBank,31387225,2025-01-22,22 Ocak 2025 23:49,Fatih,,,,Çözülmedi,,VakıfBank click kart 25000 TL 3 ay faizsiz nakit avans kampanyasını gördüm ve katıldım. Kartım geldi ve şifresini ayarladım. Online bankacılığa girdim ve nakit avans çekim ekranında faiz yazıyordu. Kontrollerinizi rica ediyorum. Yardımcı olursanız sevinirim.,#Click Kart,6228.0,0.0,,VakifBank,VakıfBank,2025-01,0
VakifBank,31390145,2025-01-23,23 Ocak 2025 12:19,Osman,,,,Çözülmedi,,"VakıfBank emekli kredi kartına başvurdum. 15.01.2025 tarihinde kartın kuryeye teslim edildiği mesajı geldi, fakat bugün itibarıyla 8 gün geçmesine rağmen hala kart elime ulaşmadı ve tarafıma bir bilgilendirme yapılmadı. Müşteri temsilcisini aradığımda, kartın 15 iş günü içerisinde, yani en az 20 gün...",#Kurye,2571.0,1.0,,VakifBank,VakıfBank,2025-01,0
VakifBank,31390812,2025-01-23,23 Ocak 2025 13:14,Ahmet,,,,Çözülmedi,,"VakıfBank'a ait sonu 2626 ile biten kredi kartımı yapılandırmıştım. Sivas/Kızılırmak şubesine giderek bu yapılandırmayı erken kapatmak istedim. Ancak görevliler, bu borcu erken kapama bakiyesi olarak değil, normal kredi kartı borcu gibi tahsil etmiştir ve halen borcum gözükmektedir. Bu hatanın düze...",#Kredi Kartı,2029.0,0.0,,VakifBank,VakıfBank,2025-01,0
VakifBank,31392635,2025-01-23,23 Ocak 2025 15:39,Gökhan,,,,Çözülmedi,,Haftalardır devam eden VakıfBank NFC mobil temassız ödeme (NFC ile ödeyememe) sorunu için gördüğüm kadarıyla halen bir çözüm sağlanmadı. Bu sorunun çözümü için gerekli aksiyonlar alınmaya başlanmadı mı acaba? Yoksa binlerce geri dönüş olmadan bir çözüme geçilmeyecek mi? Müşteriler olarak merak ediyo...,#NFC,2789.0,1.0,,VakifBank,VakıfBank,2025-01,0
VakifBank,31392879,2025-01-23,23 Ocak 2025 16:05,Hacı,,,,Çözülmedi,,15 Yıldır VakıfBank müşterisiyim. Lütfen biraz ilgilenin. Tarafıma tanımlanmış olan konut kredisi Platin-Sky limitini ek hesap limitime aktarılmasını...,#Ek Hesap,4042.0,1.0,,VakifBank,VakıfBank,2025-01,0
VakifBank,31393068,2025-01-23,23 Ocak 2025 16:23,Furkan,,,,Çözülmedi,,"Sonu 8645 ile biten VakıfBank World kredi kartıma 19.01.2025 tarihinde yansıtılan 469 TL yıllık kart aidatının, aşağıda belirtilen kanun hükümleri gereği ve ekstra hiçbir şarta bağlanmaksızın iptal edilip tarafıma iade edilmesini istiyorum. Tüketici Kanunu 28 Mayıs 2014 31. Madde 3. Fıkra: Kart çık...",#Kredi Kartı,684.0,1.0,,VakifBank,VakıfBank,2025-01,0
VakifBank,31393189,2025-01-23,23 Ocak 2025 16:30,Kubilay,,,,Çözülmedi,,Bu sabah VakıfBank ATM'sine 10 bin TL yatırdım fakat ATM ekranında 'Paranıza el konulmuştur.' ibaresi çıktı. Telefon ile VakıfBank'a ulaştığımda talep açtıklarını ve aciliyetini belirttiklerini söylediler fakat saat akşam 4 oldu ve dönüş olmadı. Dönüş süresinin 20 gün olduğu söylendi. Kredi kartı bo...,#Kredi Kartı,1027.0,2.0,,VakifBank,VakıfBank,2025-01,0
VakifBank,31396909,2025-01-23,23 Ocak 2025 23:01,Ramazan,,,,Çözülmedi,,Vakıf bankasının mobil hesabım kısmından bireysel kredi kullandım. Kredi çekme işlemi esnasında seçenekler arasında hayat sigortası ve kredi tahsis üc...,#Bireysel Kredi,2344.0,1.0,,VakifBank,VakıfBank,2025-01,0
VakifBank,31397657,2025-01-24,24 Ocak 2025 00:33,Erhan,,,,Çözülmedi,,Merhabalar. Devlet memuruyum. Maaşımı VakıfBank'tan alıyorum ama VakıfBank ek hesap limitimi yükseltmiyor. Her ay ödemelerimi düzenli şekilde yapıyorum. Yani şu an elimde olsa VakıfBank'taki tüm hesaplarımı kapatırım. Yardımcı olur musunuz?...!,#Ek Hesap,4827.0,0.0,,VakifBank,VakıfBank,2025-01,0
VakifBank,31398946,2025-01-24,24 Ocak 2025 09:48,Sadık,Mahkumların Alışveriş Kartı Mağduriyeti,"Mahkum alışveriş kartımdaki parayı almak için bankaya gittim, ancak vermediler. Dilekçe yazdırdılar ve iki gün sonra bildirim geleceğini söylediler. Üç gün oldu, hâlâ bir gelişme yok. Hem müşteri hizmetlerini arıyorum, bu konuda yetkilerinin olmadığını söylüyorlar; hem de şubeye gidiyorum, henüz yan
...","VakıfBank 24 Ocak 2025 09:48    (Şikayetten 1 dakika sonra) Sayın Müşterimiz, ilettiğiniz başvurunuz Bankamızın inceleme ekiplerine iletilmiştir.

Bankamız ürün ve hizmetleri ile ilgili şikayet, öneri ve taleplerinizi İnternet Bankacılığı ve Mobil Bankacılıkta yer alan Bize Yazın bölümünden ve Şubelerimizden de iletebilirsiniz.

Saygılarımızla.

VakıfBank
Müşteri Memnuniyeti",Çözüldü,5.0,"Vakıflar Bankası, kapalı cezaevlerindeki mahkumlara zorla alışveriş kartı veriyor. Mahkumlar tahliye olunca, hesaplarındaki 100 TL altındaki paraları...",,7166.0,,https://www.sikayetvar.com/vakifbank/mahkumlarin-alisveris-karti-magduriyeti,VakifBank,VakıfBank,2025-01,42
VakifBank,31401254,2025-01-24,24 Ocak 2025 13:35,Zafer,,,,Çözülmedi,,"VakıfBank'tan kullandığım kredilere istinaden 7836145***,7863783***,7758303***,7125088***numaralı ferdi kaza sigortaları yapıldı fakat yapılan Ferdi K...",#Ferdi Kaza Sigortası,2574.0,1.0,,VakifBank,VakıfBank,2025-01,0
VakifBank,31402395,2025-01-24,24 Ocak 2025 15:17,Çağla,,,,Çözülmedi,,VakıfBank Mobil Uygulamada Yanıltıcı Faizsiz Nakit Avans Teklifi VakıfBank mobil uygulamada emekli kart alanlara 25000 TL faizsiz nakit avans yazıyordu. Kartımı aldım şimdi nakit avans çekmek istediğimde çekemiyorum. Bu durumun düzeltilmesini aksi takdirde kartımın iptal edilmesini talep ediyorum...,#Nakit Avans,411.0,0.0,,VakifBank,VakıfBank,2025-01,0
VakifBank,31402711,2025-01-24,24 Ocak 2025 15:43,Günhan,,,,Çözülmedi,,"VakıfBank click kart alımına faizsiz 25.000 nakit avans vereceğini vadettiği bir bildirim yolladı. Bu bilgilendirmeye istinaden, başvuru yapıp kartımı aldığımda faizsiz şekilde nakit avansı kullanmadım. Vakıf bankı bildirimde bulunduğu nakit avansın faizsiz şekilde tanımlamasını talep ediyorum",#Click Kart,4053.0,1.0,,VakifBank,VakıfBank,2025-01,0
VakifBank,31403080,2025-01-24,24 Ocak 2025 16:09,Türkeş,,,,Çözülmedi,,"VakıfBank'tan 100000 ₺ kredi çektim, kazandıran tarife adı altında benden 4536₺ ücret talep ettiler. Zaten paraya ihtiyacım olduğu için krediyi çekiyo...",#Kazandıran Tarife,413.0,1.0,,VakifBank,VakıfBank,2025-01,0
VakifBank,31404941,2025-01-24,24 Ocak 2025 19:10,Burak,,,,Çözülmedi,,"403*****256 T.C. numaralı müşterinizim. Sonu 1599 ile biten VakıfBank Gold kredi kartımdan 11 Aralık 2024 tarihinde kesilen 469,00 TL tutarındaki kart aidatı ücretinin, aşağıda belirtilen kanun hükümleri gereği ve ekstra hiçbir şarta bağlanmaksızın iptal edilmesini talep ediyorum. Tüketici Kanunu'nu...",#Kredi Kartı,518.0,1.0,,VakifBank,VakıfBank,2025-01,0
VakifBank,31407696,2025-01-25,25 Ocak 2025 01:02,Tamer,,,,Çözülmedi,,Vakıf bankasının mobil hesabım kısmından bireysel kredi kullandım. Kredi çekme işlemi esnasında seçenekler arasında hayat sigortası ve kredi tahsis üc...,#Kazandıran Tarife,1902.0,1.0,,VakifBank,VakıfBank,2025-01,0
VakifBank,31412770,2025-01-25,25 Ocak 2025 17:17,Fatih,,,,Çözülmedi,,"Ben Sky Limit'ten kredi kullandım, yasal sürede cayma hakkımı kullandım. Asla kötü niyetim bulunmamaktadır. Şu an sky limit'ten kullanılabilir miktar olmasına rağmen şu an kredi çekemiyorum. Maaşlı müşterinizim. Sorunumun en kısa süre içinde giderilerek tekrar sky limitimin aktif olmasını talep ediy...",#Sky Limit,4152.0,0.0,,VakifBank,VakıfBank,2025-01,0
VakifBank,31416739,2025-01-26,26 Ocak 2025 04:05,Oguzhan,,,,Çözülmedi,,"VakıfBank'tan 5 bin TL ek hesabım vardı, gecikmeli olarak da olsa ödüyordum. Faizini ödedikten sonra hesabım kapatılıp avukata verilmiş ve işlem ücreti olarak 11.600 TL talep ediyorlar. Resimde paylaştığım avukat H**** Y. isimli şahıs, kanunu çiğneyerek kendisinin avukat olduğunu söyleyip annemi ara...",#Ek Hesap,6042.0,0.0,,VakifBank,VakıfBank,2025-01,0
